"Reporting month";"Sales Month";"Platform";"Country / Region";"Label Name";"Artist Name";"Release title";"Track title";;;"Release Catalog nb";"Product";"Sales Type";"Quantity";"Client Payment Currency";"Net Revenue"
"2020-02-01";"2019-12-01";"Deezer";"Belarus";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.003079279324
"2020-02-01";"2019-12-01";"Deezer";"Romania";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.002965681368
"2020-02-01";"2020-01-01";"Google Sub";"United states";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";3;"EUR";0.011323540008
"2020-02-01";"2019-12-01";"Deezer";"Netherlands";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";3;"EUR";0.011641596818
"2020-02-01";"2019-12-01";"Deezer";"Netherlands";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.003880532273
"2020-02-01";"2019-12-01";"Deezer";"Norway";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.011825451963
"2020-02-01";"2020-01-01";"Spotify Stream";"Romania";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";2;"EUR";2.699892E-05
"2020-02-01";"2020-01-01";"Spotify Stream";"Norway";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.00471056157
"2020-02-01";"2020-01-01";"UMA (Vkontakte)";"Ukraine";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";7.7929548E-05
"2020-03-01";"2020-02-01";"Spotify Stream";"Romania";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";2.774889E-05
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.001051914856
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.000119937218
"2020-03-01";"2020-03-01";"iTunes Match";"United states";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.000276350952
"2020-03-01";"2020-02-01";"Spotify Stream";"United states";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";9;"EUR";0.02674543014
"2020-03-01";"2020-02-01";"Spotify Stream";"Austria";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";3;"EUR";0.00566152353
"2020-03-01";"2020-01-01";"Deezer";"France";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";7;"EUR";0.017991537309
"2020-03-01";"2020-01-01";"Deezer";"France";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";3;"EUR";0.002690814363
"2020-03-01";"2020-01-01";"Deezer";"United states";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.002203246867
"2020-03-01";"2019-11-01";"Tidal";"Spain";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00439557417
"2020-03-01";"2019-11-01";"Tidal";"Spain";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.00439557417
"2020-03-01";"2019-11-01";"Tidal";"Finland";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.01062257508
"2020-03-01";"2020-03-01";"Facebook / Instagram";"Worldwide";"Label";"Band";"Song 3";;;;;;"Stream";1;"EUR";3.0974E-08
"2020-03-01";"2020-02-01";"Spotify Stream";"Brazil";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00153968841
"2020-03-01";"2020-02-01";"Spotify Stream";"United kingdom";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00483805647
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.000119937218
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.000119937218
"2020-03-01";"2020-02-01";"Spotify Stream";"United kingdom";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";3;"EUR";0.00784393623
"2020-03-01";"2020-02-01";"UMA (Vkontakte)";"Russian federation";"Label";"Band";"Song 3";"Song 3 ";;;;;"Stream";1;"EUR";7.2281493E-05
"2020-03-01";"2020-02-01";"Spotify Stream";"Ireland";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00468056277
"2020-03-01";"2020-01-01";"Deezer";"Mexico";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";5;"EUR";0.004216674301
"2020-03-01";"2020-01-01";"Deezer";"Germany";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";5;"EUR";0.04533344409
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2019-11-01";"Tidal";"United states";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00856165752
"2020-03-01";"2020-02-01";"Spotify Stream";"Canada";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00277638894
"2020-03-01";"2020-02-01";"Spotify Stream";"Canada";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.00149469021
"2020-03-01";"2020-02-01";"Spotify Stream";"Peru";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.00138969441
"2020-03-01";"2020-02-01";"Spotify Stream";"United kingdom";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00117820287
"2020-03-01";"2020-02-01";"Spotify Stream";"Netherlands";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";7;"EUR";0.02893084272
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.001051914856
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.001051914856
"2020-03-01";"2020-02-01";"UMA (Vkontakte)";"Russian federation";"Label";"Band";"Song 4";"Song 4 ";;;;;"Stream";2;"EUR";0.000144562986
"2020-03-01";"2020-02-01";"Spotify Stream";"Czech republic";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00248165073
"2020-03-01";"2020-02-01";"Spotify Stream";"Spain";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";2;"EUR";0.00498130074
"2020-03-01";"2020-01-01";"Deezer";"Romania";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.003063192467
"2020-03-01";"2020-01-01";"Deezer";"Hungary";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.003374317522
"2020-03-01";"2019-11-01";"Tidal";"United states";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.00856165752
"2020-03-01";"2020-02-01";"Spotify Stream";"Portugal";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.0038548458
"2020-03-01";"2020-02-01";"Spotify Stream";"Finland";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";7;"EUR";0.01861950519
"2020-03-01";"2020-02-01";"Spotify Stream";"France";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.00556927722
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"Germany";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.006456269964
"2020-03-01";"2020-02-01";"Spotify Stream";"Portugal";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";3;"EUR";0.00395534178
"2020-03-01";"2020-02-01";"Spotify Stream";"Mexico";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00175192992
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.000119937218
"2020-03-01";"2020-02-01";"UMA (Vkontakte)";"Russian federation";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";7;"EUR";0.002585355524
"2020-03-01";"2020-02-01";"Spotify Stream";"Slovakia";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";7.349706E-05
"2020-03-01";"2020-02-01";"Spotify Stream";"Italy";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00021674133
"2020-03-01";"2020-02-01";"Spotify Stream";"Mexico";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00175192992
"2020-03-01";"2020-01-01";"Deezer";"Belgium";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";5;"EUR";0.025903101335
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2020-01-01";"Deezer";"Switzerland";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.006903788837
"2020-03-01";"2020-03-01";"Facebook / Instagram";"Worldwide";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.019954249148
"2020-03-01";"2020-02-01";"Spotify Stream";"Poland";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.00359460621
"2020-03-01";"2020-02-01";"Spotify Stream";"France";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.00725370984
"2020-03-01";"2020-02-01";"Spotify Stream";"Sweden";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.00761144553
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"Germany";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";2;"EUR";0.012912539928
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.001051914856
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";2;"EUR";0.002103829712
"2020-03-01";"2020-02-01";"Spotify Stream";"Germany";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";11;"EUR";0.023609820569
"2020-03-01";"2020-02-01";"Spotify Stream";"Italy";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.00378959841
"2020-03-01";"2020-02-01";"Spotify Stream";"Australia";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";3;"EUR";0.00946537137
"2020-03-01";"2020-02-01";"Spotify Stream";"United states";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";14;"EUR";0.04131134748
"2020-03-01";"2020-01-01";"Deezer";"Belarus";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00320961661
"2020-03-01";"2020-02-01";"Spotify Stream";"Iceland";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.0053022879
"2020-03-01";"2019-11-01";"Tidal";"United states";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00856165752
"2020-03-01";"2020-02-01";"Spotify Stream";"Thailand";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00068172273
"2020-03-01";"2019-12-01";"Netease";"China mainland";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.000157351617
"2020-03-01";"2020-03-01";"iTunes Match";"United states";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.000276350952
"2020-03-01";"2020-03-01";"iTunes Match";"United states";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.000276350952
"2020-03-01";"2020-02-01";"Spotify Stream";"United states";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";9;"EUR";0.0240665373
"2020-03-01";"2020-01-01";"Deezer";"Finland";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.009093611241
"2020-03-01";"2019-11-01";"Tidal";"Norway";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00907613694
"2020-03-01";"2019-11-01";"Tidal";"Finland";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";4;"EUR";0.02124515016
"2020-03-01";"2019-11-01";"Tidal";"Germany";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00805167792
"2020-03-01";"2020-02-01";"Spotify Stream";"Austria";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00178567857
"2020-03-01";"2019-11-01";"Tidal";"United states";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.00856165752
"2020-03-01";"2020-02-01";"Spotify Stream";"Sweden";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.00621875124
"2020-03-01";"2020-01-01";"Deezer";"Germany";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";5;"EUR";0.05037323499
"2020-03-01";"2020-02-01";"Spotify Stream";"Norway";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.00464531418
"2020-03-01";"2020-02-01";"Spotify Stream";"Austria";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.00353085876
"2020-03-01";"2020-02-01";"Spotify Stream";"Poland";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";2;"EUR";0.00359460621
"2020-03-01";"2020-02-01";"Spotify Stream";"Czech republic";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00248165073
"2020-03-01";"2020-02-01";"Spotify Stream";"Germany";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";5;"EUR";0.00946386393
"2020-03-01";"2020-02-01";"Spotify Stream";"Germany";"Label";"Band";"Song 3";"Song 3 ";;;;;"Stream";1;"EUR";0.0035023599
"2020-03-01";"2020-02-01";"Spotify Stream";"Netherlands";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";3;"EUR";0.01285748568
"2020-03-01";"2020-02-01";"Spotify Stream";"United states";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";8;"EUR";0.02427352902
"2020-03-01";"2020-02-01";"Spotify Stream";"Romania";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";2;"EUR";0.0039073437
"2020-03-01";"2020-02-01";"Spotify Stream";"France";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.00362685492
"2020-03-01";"2020-01-01";"Deezer";"France";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";4;"EUR";0.007805969749
"2020-03-01";"2020-01-01";"Deezer";"Mexico";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";6.72948E-07
"2020-03-01";"2019-11-01";"Tidal";"Finland";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";2;"EUR";0.01062257508
"2020-03-01";"2019-11-01";"Tidal";"Germany";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.01610335584
"2020-03-01";"2020-02-01";"Spotify Stream";"Portugal";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.00258139674
"2020-03-01";"2020-01-01";"Deezer";"Spain";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.005885854556
"2020-03-01";"2020-01-01";"Deezer";"Belarus";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.00320961661
"2020-03-01";"2020-02-01";"Spotify Stream";"Portugal";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";2;"EUR";0.0038548458
"2020-03-01";"2020-02-01";"Spotify Stream";"Greece";"Label";"Band";"Song 3";"Song 3 ";;;;;"Stream";1;"EUR";0.00274789008
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"France";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";2;"EUR";0.008586839052
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.000119937218
"2020-03-01";"2020-02-01";"UMA (Vkontakte)";"Moldova, republic of";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.000933459843
"2020-03-01";"2020-01-01";"Deezer";"France";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";14;"EUR";0.044325483661
"2020-03-01";"2020-01-01";"Deezer";"Germany";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";6;"EUR";0.042822679524
"2020-03-01";"2020-01-01";"Deezer";"Belarus";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.00320961661
"2020-03-01";"2020-03-01";"Facebook / Instagram";"Worldwide";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.009861311807
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"France";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.004325700876
"2020-03-01";"2020-02-01";"Spotify Stream";"France";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";5;"EUR";0.00961386543
"2020-03-01";"2020-02-01";"Spotify Stream";"Canada";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.00277638894
"2020-03-01";"2020-03-01";"iTunes Match";"United states";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.000276350952
"2020-03-01";"2020-02-01";"Spotify Stream";"Finland";"Label";"Band";"Song 4";"Song 4 ";;;;;"Stream";1;"EUR";0.00446907123
"2020-03-01";"2020-02-01";"Spotify Stream";"Spain";"Label";"Band";"Song 4";"Song 4 ";;;;;"Stream";1;"EUR";0.00339436422
"2020-03-01";"2020-02-01";"Spotify Stream";"Poland";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";3;"EUR";0.00438807447
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2020-02-01";"Spotify Stream";"France";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";2;"EUR";0.00556927722
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2020-03-01";"Facebook / Instagram";"Worldwide";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.014112241963
"2020-03-01";"2019-11-01";"Tidal";"United states";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.00856165752
"2020-03-01";"2019-11-01";"Tidal";"United states";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.00856165752
"2020-03-01";"2020-01-01";"Deezer";"Canada";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";3;"EUR";0.008580856752
"2020-03-01";"2020-02-01";"Spotify Stream";"Australia";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.00315512379
"2020-03-01";"2020-02-01";"Spotify Stream";"Netherlands";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";6;"EUR";0.02247060114
"2020-03-01";"2020-02-01";"Spotify Stream";"Finland";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";12;"EUR";0.044627684822
"2020-03-01";"2020-02-01";"Spotify Stream";"Mexico";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00175192992
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.001051914856
"2020-03-01";"2020-02-01";"UMA (Vkontakte)";"Moldova, republic of";"Label";"Band";"Song 4";"Song 4 ";;;;;"Stream";1;"EUR";0.000933459843
"2020-03-01";"2020-02-01";"Spotify Stream";"Spain";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.00678872844
"2020-03-01";"2020-02-01";"Spotify Stream";"Spain";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.00339436422
"2020-03-01";"2020-02-01";"Spotify Stream";"Czech republic";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.00248165073
"2020-03-01";"2020-01-01";"Deezer";"France";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";4;"EUR";0.007805969749
"2020-03-01";"2020-01-01";"Deezer";"Russian federation";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.000732783687
"2020-03-01";"2019-11-01";"Tidal";"Finland";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";2;"EUR";0.01062257508
"2020-03-01";"2019-11-01";"Tidal";"Spain";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00439557417
"2020-03-01";"2019-11-01";"Tidal";"Germany";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.00805167792
"2020-03-01";"2019-11-01";"Tidal";"Germany";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.00805167792
"2020-03-01";"2020-01-01";"Deezer";"Belarus";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00320961661
"2020-03-01";"2020-02-01";"Spotify Stream";"Finland";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";10;"EUR";0.03051702927
"2020-03-01";"2020-02-01";"Spotify Stream";"United kingdom";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";2;"EUR";0.00967611294
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"Germany";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.012912539928
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"Germany";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.006456269964
"2020-03-01";"2020-02-01";"Spotify Stream";"France";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";3;"EUR";0.00919613214
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"France";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.004325700876
"2020-03-01";"2019-11-01";"Tencent QQ/CN";"China mainland";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.001051914856
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";1;"EUR";0.000119937218
"2020-03-01";"2020-03-01";"iTunes Match";"United states";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.000276350952
"2020-03-01";"2020-02-01";"Spotify Stream";"Portugal";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.0038548458
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2020-01-01";"Deezer";"Germany";"Label";"Band";"Album";"Song 5 ";;;;;"Stream";1;"EUR";0.010074646998
"2020-03-01";"2019-11-01";"Tidal";"Germany";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.01610335584
"2020-03-01";"2019-11-01";"Tidal";"Germany";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";2;"EUR";0.01610335584
"2020-03-01";"2020-02-01";"Spotify Stream";"El salvador";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";1;"EUR";0.00083021679
"2020-03-01";"2020-02-01";"Spotify Stream";"United states";"Label";"Band";"Album";"Song 7 ";;;;;"Stream";9;"EUR";0.02450376981
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"Germany";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";3;"EUR";0.019368809892
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"France";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.004325700876
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"France";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.004325700876
"2020-03-01";"2019-12-01";"Rhapsody / Napster";"Germany";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.012912539928
"2020-03-01";"2020-02-01";"Spotify Stream";"Finland";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";8;"EUR";0.0282513624
"2020-03-01";"2020-02-01";"Spotify Stream";"Sweden";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";3;"EUR";0.01163878443
"2020-03-01";"2020-01-01";"Netease";"China mainland";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";7.8675808E-05
"2020-03-01";"2019-12-01";"Netease";"China mainland";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";7.8675808E-05
"2020-03-01";"2020-03-01";"iTunes Match";"United states";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.000276350952
"2020-03-01";"2020-02-01";"UMA (Vkontakte)";"Moldova, republic of";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";1;"EUR";0.000933459843
"2020-03-01";"2020-02-01";"Spotify Stream";"Australia";"Label";"Band";"Album";"Song 4 ";;;;;"Stream";4;"EUR";0.00568852245
"2020-03-01";"2020-02-01";"Spotify Stream";"Norway";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00267964281
"2020-03-01";"2020-02-01";"Spotify Stream";"Mexico";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";3;"EUR";0.00330211791
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2019-11-01";"Tidal";"Finland";"Label";"Band";"Album";"Song 2 ";;;;;"Stream";2;"EUR";0.01062257508
"2020-03-01";"2019-11-01";"Tidal";"Finland";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";2;"EUR";0.01062257508
"2020-03-01";"2020-03-01";"Facebook / Instagram";"Worldwide";"Label";"Band";"Album";;;;;;"Stream";1;"EUR";0.000126185302
"2020-03-01";"2020-01-01";"Deezer";"Belarus";"Label";"Band";"Album";"Song 1 ";;;;;"Stream";1;"EUR";0.00320961661
"2020-03-01";"2020-03-01";"Facebook / Instagram";"Worldwide";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";0.012125816598
"2020-03-01";"2020-02-01";"Spotify Stream";"Poland";"Label";"Band";"Song 3";"Song 3 ";;;;;"Stream";1;"EUR";0.00179767809
"2020-03-01";"2020-01-01";"Deezer";"Viet nam";"Label";"Band";"Album";"Song 6 ";;;;;"Stream";1;"EUR";4.14733E-07
"2020-03-01";"2020-02-01";"Spotify Stream";"Netherlands";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";2;"EUR";0.00835766568
"2020-03-01";"2020-02-01";"Spotify Stream";"Finland";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";10;"EUR";0.03504159828
"2020-03-01";"2020-03-01";"iTunes Match";"Australia";"Label";"Band";"Album";"Song 3 ";;;;;"Stream";1;"EUR";0.000119937218
